Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Sweden,Occ.Pal.Terr,2018,Exports & Imports,62,19,1.43,0.43,5209.65,5812.7,603.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,French Polynesia,2018,Exports & Imports,87,4,2.01,0.09,1302.3,1306.1,3.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Qatar,2018,Exports & Imports,800,143,18.49,3.21,14530.36,246787.46,232257.1,0.14,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Romania,2018,Exports & Imports,1457,576,33.68,12.93,-31667.4,409378.36,441045.77,0.26,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Russian Federation,2018,Exports & Imports,1823,941,42.14,21.12,-3205182.03,2192567.32,5397749.36,3.17,1.32,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Rwanda,2018,Exports & Imports,124,18,2.87,0.4,7335.58,11731.87,4396.28,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,South Asia,2018,Exports & Imports,1709,1944,39.51,43.64,259070.76,1794833.58,1535762.81,0.9,1.08,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Saudi Arabia,2018,Exports & Imports,1160,384,26.81,8.62,780544.88,922085.27,141540.39,0.08,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Senegal,2018,Exports & Imports,210,24,4.85,0.54,18773.45,18921.45,148,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,"Serbia, FR(Serbia/Montenegro)",2018,Exports & Imports,1114,679,25.75,15.24,-82297.19,131825.59,214122.78,0.13,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Singapore,2018,Exports & Imports,1511,1187,34.93,26.64,661475.41,905836.67,244361.26,0.14,0.55,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Saint Helena,2018,Exports & Imports,1,3,0.02,0.07,0,0.46,0.46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Solomon Islands,2018,Exports & Imports,10,2,0.23,0.04,486.21,504.39,18.18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Sierra Leone,2018,Exports & Imports,111,2,2.57,0.04,3070.55,3071.93,1.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,El Salvador,2018,Exports & Imports,198,39,4.58,0.88,14951.31,16736.06,1784.75,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,San Marino,2018,Exports & Imports,105,24,2.43,0.54,5780.3,6182.87,402.57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Somalia,2018,Exports & Imports,67,9,1.55,0.2,988.41,1001.99,13.58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,South Sudan,2018,Exports & Imports,10,7,0.23,0.16,96.69,104.52,7.83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Sub-Saharan Africa,2018,Exports & Imports,1776,1052,41.05,23.61,-1112281.81,1383186.49,2495468.3,1.47,0.83,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Sudan,2018,Exports & Imports,152,39,3.51,0.88,23618.03,23985.96,367.93,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Suriname,2018,Exports & Imports,70,2,1.62,0.04,1495.45,1503.27,7.83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Slovak Republic,2018,Exports & Imports,1461,748,33.77,16.79,-608878.17,462757.93,1071636.1,0.63,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Slovenia,2018,Exports & Imports,1233,623,28.5,13.98,-134819.45,206651.55,341471,0.2,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Eswatini,2018,Exports & Imports,22,7,0.51,0.16,19.8,45.81,26.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Saint Maarten (Dutch part),2018,Exports & Imports,21,4,0.49,0.09,285.92,296.86,10.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Seychelles,2018,Exports & Imports,79,10,1.83,0.22,3026.92,3036.47,9.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Syrian Arab Republic,2018,Exports & Imports,148,295,3.42,6.62,26424.21,31114.77,4690.56,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Turks and Caicos Isl.,2018,Exports & Imports,26,17,0.6,0.38,356.03,420.82,64.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Chad,2018,Exports & Imports,20,1,0.46,0.02,147.1,147.22,0.12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Togo,2018,Exports & Imports,109,17,2.52,0.38,4091.3,4102.12,10.82,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Thailand,2018,Exports & Imports,1335,1296,30.86,29.09,-50591.75,468776.09,519367.84,0.31,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Tajikistan,2018,Exports & Imports,48,2,1.11,0.04,2936,2981.57,45.57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Tokelau,2018,Exports & Imports,9,5,0.21,0.11,42.03,116.03,74,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Turkmenistan,2018,Exports & Imports,51,16,1.18,0.36,763.09,1084.64,321.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,East Timor,2018,Exports & Imports,11,1,0.25,0.02,36.6,39.83,3.22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,Tonga,2018,Exports & Imports,2,6,0.05,0.13,4.6,7.02,2.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
