Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Moldova,Mexico,2018,Exports & Imports,3,371,0.14,9.63,-5290.46,324.79,5615.25,0.1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,North Macedonia,2018,Exports & Imports,37,86,1.72,2.23,-2172.63,2499.89,4672.51,0.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Mali,2018,Exports & Imports,7,3,0.33,0.08,960.61,964.17,3.56,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Malta,2018,Exports & Imports,2,23,0.09,0.6,489.74,592.02,102.28,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Myanmar,2018,Exports & Imports,3,70,0.14,1.82,3044.65,3526.15,481.51,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Montenegro,2018,Exports & Imports,5,3,0.23,0.08,36.71,63.72,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Mozambique,2018,Exports & Imports,19,4,0.88,0.1,70.83,75.78,4.95,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Mauritania,2018,Exports & Imports,11,10,0.51,0.26,18.56,29.21,10.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Montserrat,2018,Exports & Imports,,1,,0.03,,,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Mauritius,2018,Exports & Imports,,21,,0.55,,,102.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Malawi,2018,Exports & Imports,,2,,0.05,,,0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Malaysia,2018,Exports & Imports,7,328,0.33,8.51,-1715.99,9543.51,11259.49,0.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,North America,2018,Exports & Imports,229,1390,10.63,36.08,-59076.68,26306.76,85383.45,1.48,0.97,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Namibia,2018,Exports & Imports,,2,,0.05,,,0.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,New Caledonia,2018,Exports & Imports,,2,,0.05,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Niger,2018,Exports & Imports,1,3,0.05,0.08,2.24,2.69,0.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Nigeria,2018,Exports & Imports,8,6,0.37,0.16,1497.5,1504.88,7.38,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Nicaragua,2018,Exports & Imports,,7,,0.18,,,52.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Netherlands,2018,Exports & Imports,193,1171,8.96,30.39,-23042.61,37627.9,60670.51,1.05,1.39,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Norway,2018,Exports & Imports,24,150,1.11,3.89,-7999.01,424.16,8423.17,0.15,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Nepal,2018,Exports & Imports,1,2,0.05,0.05,74.09,74.18,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Nauru,2018,Exports & Imports,,1,,0.03,,,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,New Zealand,2018,Exports & Imports,2,29,0.09,0.75,-583.98,23.65,607.63,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,"Other Asia, nes",2018,Exports & Imports,22,739,1.02,19.18,-18762.22,1671.31,20433.53,0.35,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Oman,2018,Exports & Imports,5,6,0.23,0.16,-301.43,581.76,883.19,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Pakistan,2018,Exports & Imports,2,184,0.09,4.78,-4487.43,410.34,4897.77,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Panama,2018,Exports & Imports,1,6,0.05,0.16,926.38,1021.78,95.4,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Peru,2018,Exports & Imports,,52,,1.35,,,1242.8,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Philippines,2018,Exports & Imports,8,136,0.37,3.53,-2329.78,570.51,2900.3,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Palau,2018,Exports & Imports,,1,,0.03,,,631.63,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Papua New Guinea,2018,Exports & Imports,,2,,0.05,,,5.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Poland,2018,Exports & Imports,298,1812,13.83,47.03,-104577.9,98100.68,202678.58,3.52,3.62,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,"Korea, Dem. Rep.",2018,Exports & Imports,2,33,0.09,0.86,2.11,26.94,24.82,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Portugal,2018,Exports & Imports,17,423,0.79,10.98,-8448.31,9375.33,17823.64,0.31,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Paraguay,2018,Exports & Imports,2,3,0.09,0.08,41.97,56.31,14.34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Qatar,2018,Exports & Imports,19,3,0.88,0.08,933.42,989.96,56.54,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Romania,2018,Exports & Imports,1309,1942,60.77,50.4,-45934.36,792306.85,838241.21,14.54,29.27,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Russian Federation,2018,Exports & Imports,583,1683,27.07,43.68,-502213.59,218622.38,720835.97,12.51,8.08,,,,,,,,,,,,,,,,,,,,,,,,,
