Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Slovenia,Uganda,2018,Exports & Imports,119,22,2.93,0.5,6654.41,7581.02,926.6,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Ukraine,2018,Exports & Imports,889,556,21.86,12.71,125951.12,183014.88,57063.76,0.16,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,United States Minor Outlying I,2018,Exports & Imports,,3,,0.07,,,0.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Unspecified,2018,Exports & Imports,17,77,0.42,1.76,-232281.06,156.25,232437.31,0.64,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Uruguay,2018,Exports & Imports,99,311,2.43,7.11,-4639.45,2355.43,6994.88,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,United States,2018,Exports & Imports,1121,2517,27.57,57.52,-398076.55,672204.37,1070280.92,2.95,1.84,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Uzbekistan,2018,Exports & Imports,107,46,2.63,1.05,36985.7,37745.19,759.49,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Holy See,2018,Exports & Imports,,5,,0.11,,,1.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,St. Vincent and the Grenadines,2018,Exports & Imports,1,4,0.02,0.09,6.27,6.79,0.52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Venezuela,2018,Exports & Imports,26,29,0.64,0.66,1183.6,1487.3,303.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,British Virgin Islands,2018,Exports & Imports,2,9,0.05,0.21,-126.87,40.9,167.77,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Vietnam,2018,Exports & Imports,259,759,6.37,17.34,-129301.85,35430.43,164732.28,0.45,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia, World,2018,Exports & Imports,4066,4376,100,100,203941.42,36471278.94,36267337.52,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Yemen,2018,Exports & Imports,22,4,0.54,0.09,1758.08,3133.79,1375.7,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,South Africa,2018,Exports & Imports,397,339,9.76,7.75,971.66,47687.68,46716.03,0.13,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,"Congo, Dem. Rep.",2018,Exports & Imports,10,18,0.25,0.41,-416.14,130.41,546.56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Zambia,2018,Exports & Imports,25,12,0.61,0.27,-3000.63,2885.95,5886.58,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Zimbabwe,2018,Exports & Imports,10,67,0.25,1.53,-1903.6,232.08,2135.68,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
