Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Germany,Kazakhstan,2018,Exports & Imports,2434,284,55.18,6.31,-2733815.17,1709194.5,4443009.66,0.34,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Kenya,2018,Exports & Imports,1669,281,37.84,6.25,290957.88,445987.89,155030.01,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Kyrgyz Republic,2018,Exports & Imports,964,85,21.85,1.89,59942.69,75248.77,15306.08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Cambodia,2018,Exports & Imports,804,414,18.23,9.2,-1864825.32,157911.62,2022736.94,0.16,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Kiribati,2018,Exports & Imports,7,2,0.16,0.04,-9.92,15.58,25.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,St. Kitts and Nevis,2018,Exports & Imports,83,20,1.88,0.44,1556.56,8221.48,6664.92,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,"Korea, Rep.",2018,Exports & Imports,3210,2400,72.77,53.35,5970978.74,20394670.58,14423691.84,1.12,1.31,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Kuwait,2018,Exports & Imports,2102,226,47.65,5.02,1475576.71,1523585.24,48008.53,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Lao PDR,2018,Exports & Imports,391,143,8.86,3.18,-73221.66,34957.26,108178.93,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Lebanon,2018,Exports & Imports,2354,465,53.37,10.34,873819.33,924170.03,50350.71,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
