Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Greece,Tonga,2018,Exports & Imports,1,1,0.03,0.02,-342.86,14.61,357.48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Trinidad and Tobago,2018,Exports & Imports,110,18,2.76,0.41,-3089.07,1796.58,4885.65,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Tunisia,2018,Exports & Imports,204,87,5.12,1.97,289239.04,346331.88,57092.84,0.09,0.88,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Turkey,2018,Exports & Imports,1165,2266,29.22,51.41,221516.63,2402593.07,2181076.44,3.35,6.08,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Tuvalu,2018,Exports & Imports,5,1,0.13,0.02,515.78,516.05,0.28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Tanzania,2018,Exports & Imports,54,9,1.35,0.2,-4095.27,1536.52,5631.79,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Uganda,2018,Exports & Imports,69,11,1.73,0.25,168.88,5440.96,5272.08,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Ukraine,2018,Exports & Imports,343,292,8.6,6.62,19912.46,214380.54,194468.07,0.3,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Unspecified,2018,Exports & Imports,21,64,0.53,1.45,-1143390.16,466574.37,1609964.52,2.47,1.18,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Uruguay,2018,Exports & Imports,112,17,2.81,0.39,-3657.36,5466.3,9123.66,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
