Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Austria,Madagascar,2018,Exports & Imports,222,192,5.21,4.32,-9977.96,2411.83,12389.8,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Maldives,2018,Exports & Imports,239,39,5.6,0.88,4943.81,6406.25,1462.44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Middle East & North Africa,2018,Exports & Imports,2643,2145,61.97,48.22,368064.9,3354143.75,2986078.85,1.62,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Mexico,2018,Exports & Imports,1407,1265,32.99,28.44,1051491.52,1499791.61,448300.09,0.24,0.85,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Marshall Islands,2018,Exports & Imports,26,2,0.61,0.04,115.6,125.53,9.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,North Macedonia,2018,Exports & Imports,1560,586,36.58,13.17,52545.94,129431.75,76885.81,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Mali,2018,Exports & Imports,244,116,5.72,2.61,141868.49,142301.55,433.06,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Malta,2018,Exports & Imports,933,179,21.88,4.02,38884.71,54881.19,15996.48,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Myanmar,2018,Exports & Imports,299,250,7.01,5.62,-120946.41,11413.54,132359.95,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Mongolia,2018,Exports & Imports,575,64,13.48,1.44,17219.84,24852.13,7632.29,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Montenegro,2018,Exports & Imports,1191,129,27.93,2.9,49643.09,53388.33,3745.24,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Mozambique,2018,Exports & Imports,228,61,5.35,1.37,-42537.83,8385.46,50923.28,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Mauritania,2018,Exports & Imports,95,29,2.23,0.65,28287.96,28377.69,89.73,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Montserrat,2018,Exports & Imports,5,3,0.12,0.07,59.76,69.27,9.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Mauritius,2018,Exports & Imports,393,158,9.21,3.55,1084.16,9735.34,8651.18,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
