Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Iceland,Mozambique,2018,Exports & Imports,,4,,0.1,,,2.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Mauritania,2018,Exports & Imports,3,10,0.2,0.25,-20.38,8.32,28.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Mauritius,2018,Exports & Imports,2,49,0.13,1.23,-593.41,1.55,594.97,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Malawi,2018,Exports & Imports,,7,,0.18,,,20.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Malaysia,2018,Exports & Imports,11,500,0.73,12.52,-11244.12,380.73,11624.85,0.15,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,North America,2018,Exports & Imports,592,2777,39.28,69.55,-279700.58,500634.74,780335.32,10.15,9,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Namibia,2018,Exports & Imports,48,10,3.19,0.25,2580.98,2802.79,221.81,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Nigeria,2018,Exports & Imports,15,11,1,0.28,63604.04,63609.55,5.5,0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Nicaragua,2018,Exports & Imports,5,36,0.33,0.9,241.76,821.24,579.48,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Netherlands,2018,Exports & Imports,395,2597,26.21,65.04,1193934.89,1680942.69,487007.8,6.34,30.22,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Norway,2018,Exports & Imports,410,1364,27.21,34.16,-576635.56,302122.87,878758.42,11.43,5.43,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Nepal,2018,Exports & Imports,,50,,1.25,,,75.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,New Zealand,2018,Exports & Imports,41,186,2.72,4.66,-3853.38,1111.65,4965.04,0.06,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,"Other Asia, nes",2018,Exports & Imports,45,1023,2.99,25.62,-8045.36,20579.61,28624.96,0.37,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Oman,2018,Exports & Imports,1,7,0.07,0.18,-10.14,0.1,10.24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Pakistan,2018,Exports & Imports,4,319,0.27,7.99,-5136.54,18.86,5155.4,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Panama,2018,Exports & Imports,7,20,0.46,0.5,55.37,254.46,199.08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Peru,2018,Exports & Imports,8,124,0.53,3.11,-7863.88,196.06,8059.94,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Philippines,2018,Exports & Imports,14,368,0.93,9.22,-2955.17,1342.95,4298.11,0.06,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Papua New Guinea,2018,Exports & Imports,4,7,0.27,0.18,-84.2,28.22,112.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
