Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
North Macedonia,Tajikistan,2018,Exports & Imports,1,5,0.03,0.12,-47.45,4.51,51.95,0,0,8.6,2.89,17,88.24,11.76,0,0,25,0,0,6.58,45.37,8.6,2.89,17,88.24,11.76,0,0,25,0,0,6.58,45.37,
North Macedonia,Turkmenistan,2018,Exports & Imports,,1,,0.03,,,32.15,0,,20,20,1,100,0,0,0,20,20,0,32.15,0,20,20,1,100,0,0,0,20,20,0,32.15,0,
North Macedonia,Trinidad and Tobago,2018,Exports & Imports,2,2,0.07,0.05,99.56,104.44,4.89,0,0,8.59,8.02,23,21.74,73.91,0,4.35,30,0,0,2.28,2.61,8.59,8.02,23,21.74,73.91,0,4.35,30,0,0,2.28,2.61,
North Macedonia,Tunisia,2018,Exports & Imports,22,217,0.75,5.42,-10077.67,122.48,10200.15,0.11,0,11.74,4.81,534,78.65,21.16,0,0.19,25,0,0,8915.09,1272.54,11.74,4.81,534,78.65,21.16,0,0.19,25,0,0,8915.09,1272.54,
North Macedonia,Turkey,2018,Exports & Imports,342,2284,11.68,57.07,-329346.28,96166.6,425512.88,4.7,1.39,1.25,1.16,4750,9.73,86.74,0,3.54,60,0,0,26527.24,383440.51,8.52,9.01,4750,66.11,30.36,0,3.54,60,0,0,332115.1,77852.65,1
North Macedonia,Tuvalu,2018,Exports & Imports,,21,,0.52,,,22.52,0,,7.61,5.69,49,87.76,12.24,0,0,15,0,0,22.23,0.3,7.61,5.69,49,87.76,12.24,0,0,15,0,0,22.23,0.3,
North Macedonia,Tanzania,2018,Exports & Imports,5,8,0.17,0.2,-370.58,6.92,377.5,0,0,9.06,13.23,22,81.82,18.18,0,0,20,0,0,365.67,11.83,9.06,13.23,22,81.82,18.18,0,0,20,0,0,365.67,11.83,
North Macedonia,Uganda,2018,Exports & Imports,,5,,0.12,,,348.73,0,,13.44,5,12,58.33,33.33,0,8.33,45,0,0,347.69,1.03,13.44,5,12,58.33,33.33,0,8.33,45,0,0,347.69,1.03,
North Macedonia,Ukraine,2018,Exports & Imports,80,359,2.73,8.97,-113090.77,9783.9,122874.67,1.36,0.14,0.91,0.29,886,7.11,89.28,0,3.61,30.05,0,0,2785.6,120023.89,7.62,0.75,886,60.61,35.78,0,3.61,30.05,0,0,13057.22,109752.27,1
North Macedonia,Uruguay,2018,Exports & Imports,,47,,1.17,,,7755.87,0.09,,8.37,16.07,116,81.9,17.24,0,0.86,25,0,0,7368.62,387.25,8.37,16.07,116,81.9,17.24,0,0.86,25,0,0,7368.62,387.25,
North Macedonia,United States,2018,Exports & Imports,268,1585,9.16,39.61,-177380.42,67377.2,244757.62,2.7,0.98,6.83,2.96,3346,64.14,33.92,0,1.94,45,0,0,104698.22,134897.4,6.83,2.96,3346,64.14,33.92,0,1.94,45,0,0,104698.22,134897.4,
North Macedonia,Uzbekistan,2018,Exports & Imports,,31,,0.77,,,285.22,0,,12.81,9.47,59,81.36,18.64,0,0,45,0,0,197.53,87.69,12.81,9.47,59,81.36,18.64,0,0,45,0,0,197.53,87.69,
North Macedonia,St. Vincent and the Grenadines,2018,Exports & Imports,,3,,0.07,,,4.86,0,,9.33,12.39,4,100,0,0,0,15,6.5,0,4.86,0,9.33,12.39,4,100,0,0,0,15,6.5,0,4.86,0,
North Macedonia,Venezuela,2018,Exports & Imports,,3,,0.07,,,0.41,0,,10,13.53,9,66.67,33.33,0,0,15,0,0,0.37,0.04,10,13.53,9,66.67,33.33,0,0,15,0,0,0.37,0.04,
North Macedonia,British Virgin Islands,2018,Exports & Imports,,1,,0.03,,,1.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,Vietnam,2018,Exports & Imports,10,430,0.34,10.74,-62940.41,540.42,63480.83,0.7,0.01,11.24,6.15,1064,78.95,21.05,0,0,45,0,0,29339.42,34075.41,11.24,6.15,1064,78.95,21.05,0,0,45,0,0,29339.42,34075.41,
North Macedonia,Vanuatu,2018,Exports & Imports,,1,,0.03,,,0.46,0,,0,0,1,0,100,0,0,0,0,0,0,0.46,0,0,1,0,100,0,0,0,0,0,0,0.46,
North Macedonia, World,2018,Exports & Imports,2927,4002,100,100,-2145340.62,6906336.86,9051677.47,100,100,3.37,1.94,115936,26.86,70.32,0.01,2.81,60,0,14966.06,2022778.15,6723087.55,6.69,5.22,9386,57.8,38.91,0,0.26,60,0,15299.3,4968636.03,3777229.67,6
North Macedonia,Samoa,2018,Exports & Imports,,1,,0.03,,,2.76,0,,8,8,8,100,0,0,0,8,8,0,2.76,0,8,8,8,100,0,0,0,8,8,0,2.76,0,
North Macedonia,South Africa,2018,Exports & Imports,37,138,1.26,3.45,-256092.87,39511.28,295604.16,3.27,0.57,7.88,0.03,335,67.46,28.96,0,3.58,50,0,0,1270.64,294322.29,7.88,0.03,335,67.46,28.96,0,3.58,50,0,0,1270.64,294322.29,
North Macedonia,Zambia,2018,Exports & Imports,,1,,0.03,,,0.06,0,,17.5,17.5,6,100,0,0,0,20,15,0,0.06,0,17.5,17.5,6,100,0,0,0,20,15,0,0.06,0,
North Macedonia,Zimbabwe,2018,Exports & Imports,1,7,0.03,0.17,-2.71,3.96,6.67,0,0,11.07,13.5,21,71.43,28.57,0,0,20,0,0,6.31,0.36,11.07,13.5,21,71.43,28.57,0,0,20,0,0,6.31,0.36,
