Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Denmark,Morocco,2018,Exports & Imports,791,233,18.61,5.3,53571.41,86650.5,33079.09,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Moldova,2018,Exports & Imports,554,20,13.04,0.45,12660.2,14273.35,1613.15,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Madagascar,2018,Exports & Imports,161,58,3.79,1.32,977.45,4214.75,3237.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Maldives,2018,Exports & Imports,132,5,3.11,0.11,5154.46,5202.89,48.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Middle East & North Africa,2018,Exports & Imports,2266,1456,53.32,33.11,1770545.83,2364174.56,593628.74,0.58,2.18,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Mexico,2018,Exports & Imports,1061,642,24.96,14.6,229439.71,378857.07,149417.36,0.15,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Marshall Islands,2018,Exports & Imports,29,2,0.68,0.05,325434.56,356132.74,30698.18,0.03,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,North Macedonia,2018,Exports & Imports,624,133,14.68,3.02,2043.39,10095.81,8052.43,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Mali,2018,Exports & Imports,149,4,3.51,0.09,10982.23,11034.12,51.89,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Malta,2018,Exports & Imports,1144,460,26.92,10.46,16056.64,38068.01,22011.37,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Myanmar,2018,Exports & Imports,127,125,2.99,2.84,-141737.7,6340.28,148077.98,0.15,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Mongolia,2018,Exports & Imports,213,20,5.01,0.45,3974.5,4290.68,316.18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Montenegro,2018,Exports & Imports,325,12,7.65,0.27,2696.53,2869.65,173.12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Mozambique,2018,Exports & Imports,132,6,3.11,0.14,1408.99,2008.72,599.73,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Mauritania,2018,Exports & Imports,160,6,3.76,0.14,-7250.59,3564.24,10814.82,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Montserrat,2018,Exports & Imports,1,6,0.02,0.14,-106.22,8.21,114.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Mauritius,2018,Exports & Imports,314,53,7.39,1.21,4810.16,10552.07,5741.91,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Malawi,2018,Exports & Imports,82,11,1.93,0.25,-2100.66,4041.83,6142.49,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Malaysia,2018,Exports & Imports,1018,725,23.95,16.48,-3790.03,210431.08,214221.11,0.21,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,North America,2018,Exports & Imports,2502,3017,58.87,68.6,2145142.79,5368647.6,3223504.81,3.17,4.95,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Namibia,2018,Exports & Imports,211,40,4.96,0.91,3854,7673.27,3819.27,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,New Caledonia,2018,Exports & Imports,115,4,2.71,0.09,6951.77,7190.8,239.03,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Niger,2018,Exports & Imports,66,3,1.55,0.07,2888.29,2892.16,3.87,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Nigeria,2018,Exports & Imports,533,60,12.54,1.36,-19068.64,63358.11,82426.75,0.08,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Nicaragua,2018,Exports & Imports,135,31,3.18,0.7,1304.7,3258.53,1953.83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Netherlands,2018,Exports & Imports,2795,3396,65.76,77.22,-3145616.21,4652579.14,7798195.36,7.67,4.29,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Norway,2018,Exports & Imports,3753,2552,88.31,58.03,1133910.1,6329487.52,5195577.42,5.11,5.83,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Nepal,2018,Exports & Imports,161,242,3.79,5.5,2376.05,6792.64,4416.59,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Nauru,2018,Exports & Imports,13,1,0.31,0.02,-9.2,14.44,23.64,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,New Zealand,2018,Exports & Imports,1099,447,25.86,10.16,41475.83,137360.22,95884.39,0.09,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,"Other Asia, nes",2018,Exports & Imports,1079,1419,25.39,32.26,-182491.83,273197.47,455689.3,0.45,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Oman,2018,Exports & Imports,561,35,13.2,0.8,120340.41,128302.12,7961.71,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Pakistan,2018,Exports & Imports,492,488,11.58,11.1,-78130.57,105297.99,183428.56,0.18,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Panama,2018,Exports & Imports,436,38,10.26,0.86,37496.06,51870.45,14374.39,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Peru,2018,Exports & Imports,571,171,13.44,3.89,-52035.54,44819.22,96854.76,0.1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Philippines,2018,Exports & Imports,810,398,19.06,9.05,77172.37,147258.57,70086.2,0.07,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Papua New Guinea,2018,Exports & Imports,79,5,1.86,0.11,7897.95,8510.24,612.29,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Poland,2018,Exports & Imports,2643,2862,62.19,65.08,-1032677.41,2986692.27,4019369.67,3.95,2.75,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,"Korea, Dem. Rep.",2018,Exports & Imports,1,3,0.02,0.07,26.4,29.76,3.35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Portugal,2018,Exports & Imports,1845,1731,43.41,39.36,-128243.34,270676.13,398919.47,0.39,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Paraguay,2018,Exports & Imports,250,11,5.88,0.25,-18845.08,6462.06,25307.14,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Occ.Pal.Terr,2018,Exports & Imports,48,4,1.13,0.09,4766.92,4797.29,30.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,French Polynesia,2018,Exports & Imports,102,6,2.4,0.14,2278.94,3273.49,994.54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Qatar,2018,Exports & Imports,810,87,19.06,1.98,-93967.7,111711.11,205678.81,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Romania,2018,Exports & Imports,1895,1658,44.59,37.7,-16885.29,283473.63,300358.92,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Russian Federation,2018,Exports & Imports,1532,459,36.05,10.44,-974465.1,827334.18,1801799.28,1.77,0.76,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Rwanda,2018,Exports & Imports,123,4,2.89,0.09,1797.29,2031.84,234.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,South Asia,2018,Exports & Imports,1532,1785,36.05,40.59,-1105465.01,695600.73,1801065.74,1.77,0.64,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Saudi Arabia,2018,Exports & Imports,922,117,21.69,2.66,594083.21,622420.33,28337.11,0.03,0.57,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Senegal,2018,Exports & Imports,337,43,7.93,0.98,13783.74,14221.4,437.66,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,"Serbia, FR(Serbia/Montenegro)",2018,Exports & Imports,1252,408,29.46,9.28,120641.5,183140.81,62499.31,0.06,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Singapore,2018,Exports & Imports,1360,622,32,14.14,-5341.39,475282.09,480623.47,0.47,0.44,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,South Georgia and the South Sa,2018,Exports & Imports,,2,,0.05,,,0.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Saint Helena,2018,Exports & Imports,1,26,0.02,0.59,-17.57,14.88,32.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Solomon Islands,2018,Exports & Imports,21,3,0.49,0.07,274.34,345.96,71.63,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Sierra Leone,2018,Exports & Imports,175,13,4.12,0.3,2600.89,2673.47,72.58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,El Salvador,2018,Exports & Imports,168,44,3.95,1,10427.03,11333.52,906.49,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
