Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Russian Federation,Bulgaria,2018,Exports & Imports,1136,1189,26.03,26.79,2417573.64,2942858.4,525284.76,0.22,0.65,5.56,4.19,3469,62.93,21.27,0.12,15.68,20,0,748.02,423050.68,81530.47,5.56,4.19,3469,62.93,21.27,0.12,15.68,20,0,748.02,423050.68,81530.47,
Russian Federation,Bahrain,2018,Exports & Imports,99,41,2.27,0.92,86594.36,93674.02,7079.65,0,0.02,6.34,7.21,128,67.97,4.69,0,27.34,15,0,0,5764.22,0,6.47,7.22,128,67.97,4.69,0,27.34,15,0,0,5764.22,0,1
Russian Federation,"Bahamas, The",2018,Exports & Imports,3,4,0.07,0.09,41552.21,41726.72,174.51,0,0.01,0.93,0.36,42,9.52,23.81,0,66.67,7.5,0,0,174.51,0,0.93,0.36,42,9.52,23.81,0,66.67,7.5,0,0,174.51,0,1
Russian Federation,Bosnia and Herzegovina,2018,Exports & Imports,294,321,6.74,7.23,-18486.33,86518.16,105004.49,0.04,0.02,4.67,3.43,976,46.11,19.67,0.2,34.02,17.5,0,0.1,97923.99,6717.62,4.79,3.59,976,46.11,19.67,0.2,34.02,17.5,0,0.1,97923.99,6717.62,1
Russian Federation,Saint Barthélemy,2018,Exports & Imports,,1,,0.02,,,0.08,0,,0,0,7,0,100,0,0,0,0,0,0,0.08,0,0,7,0,100,0,0,0,0,0,0,0.08,
Russian Federation,Belarus,2018,Exports & Imports,4038,3702,92.53,83.4,9873391,22779795.97,12906404.97,5.37,5.05,0,0,9101,0,100,0,0,0,0,0,34639.29,11675226.82,6.38,9.41,9101,67.9,18.43,0.73,12.94,100,0,820654.66,10906598.12,803267.98,1
Russian Federation,Belize,2018,Exports & Imports,13,14,0.3,0.32,1560.49,1580.53,20.03,0,0,2.06,0.15,88,53.41,46.59,0,0,10,0,0,1.16,18.87,2.06,0.15,88,53.41,46.59,0,0,10,0,0,1.16,18.87,1
Russian Federation,Bermuda,2018,Exports & Imports,5,5,0.11,0.11,10965.75,11013.82,48.08,0,0,2.53,1.46,46,23.91,15.22,0,60.87,12,0,0,43.47,4.61,2.53,1.46,46,23.91,15.22,0,60.87,12,0,0,43.47,4.61,1
Russian Federation,Bolivia,2018,Exports & Imports,96,28,2.2,0.63,62.4,8359.12,8296.72,0,0,5.3,1.43,153,81.7,11.11,0,7.19,17.5,0,0,8106.9,189.82,5.73,1.64,153,81.7,11.11,0,7.19,17.5,0,0,8106.9,189.82,1
Russian Federation,Brazil,2018,Exports & Imports,399,937,9.14,21.11,113231.82,2584083.05,2470851.23,1.03,0.57,5.29,6.63,2975,62.05,23.36,0.2,14.39,60,0,357868.62,1511626.26,935252.88,5.62,7.76,2975,62.05,23.36,0.2,14.39,80,0,357868.62,1511626.26,935252.88,1
Russian Federation,Barbados,2018,Exports & Imports,3,8,0.07,0.18,-389.49,0.33,389.82,0,0,0.48,0.37,39,2.56,20.51,0,76.92,10,0,0,386.22,3.61,0.48,0.37,39,2.56,20.51,0,76.92,10,0,0,386.22,3.61,1
Russian Federation,Brunei,2018,Exports & Imports,31,7,0.71,0.16,808.16,810.71,2.55,0,0,4.33,8.71,19,36.84,31.58,0,31.58,10,0,0,2.55,0,4.33,8.71,19,36.84,31.58,0,31.58,10,0,0,2.55,0,1
