Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Bulgaria,"Korea, Rep.",2018,Exports & Imports,309,647,8.13,14.96,-62287.96,117756.25,180044.21,0.47,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Kuwait,2018,Exports & Imports,157,13,4.13,0.3,8212.03,8378.96,166.93,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Lao PDR,2018,Exports & Imports,8,6,0.21,0.14,18.89,28.65,9.76,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Lebanon,2018,Exports & Imports,334,67,8.78,1.55,-4619.05,88772.86,93391.91,0.25,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Libya,2018,Exports & Imports,62,4,1.63,0.09,62360.83,65458.63,3097.8,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Latin America & Caribbean,2018,Exports & Imports,628,478,16.52,11.05,-68874.62,203957.06,272831.68,0.72,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Sri Lanka,2018,Exports & Imports,78,70,2.05,1.62,2094.03,4733.12,2639.09,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Lithuania,2018,Exports & Imports,564,772,14.83,17.85,11540.87,89245.95,77705.08,0.2,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Luxembourg,2018,Exports & Imports,146,206,3.84,4.76,-46069.38,13218.97,59288.35,0.16,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Latvia,2018,Exports & Imports,445,292,11.7,6.75,4490.29,44560.05,40069.76,0.11,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
