Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
United Kingdom,Cook Islands,2018,Exports & Imports,11,7,0.25,0.16,150.48,185,34.52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Colombia,2018,Exports & Imports,1054,349,23.5,7.74,-14350.43,529197.08,543547.52,0.08,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Comoros,2018,Exports & Imports,14,6,0.31,0.13,1285.63,1695.89,410.26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Cape Verde,2018,Exports & Imports,88,7,1.96,0.16,2097.54,2142.04,44.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Costa Rica,2018,Exports & Imports,633,143,14.11,3.17,-228521.35,87909.65,316431.01,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Cuba,2018,Exports & Imports,164,33,3.66,0.73,5027.72,14936.11,9908.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Curaçao,2018,Exports & Imports,218,23,4.86,0.51,17523.32,17838.77,315.44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Christmas Island,2018,Exports & Imports,1,4,0.02,0.09,-3.12,10.74,13.86,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Cayman Islands,2018,Exports & Imports,368,32,8.21,0.71,20142.38,21500.7,1358.32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Cyprus,2018,Exports & Imports,2899,862,64.64,19.11,308728.53,528324.71,219596.18,0.03,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Czech Republic,2018,Exports & Imports,3408,2306,75.99,51.12,-4907091.63,2952179.4,7859271.03,1.17,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Germany,2018,Exports & Imports,4064,4146,90.61,91.91,-44590684.01,47510719.9,92101403.91,13.71,9.68,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Djibouti,2018,Exports & Imports,195,13,4.35,0.29,8057.63,14420.63,6363,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Dominica,2018,Exports & Imports,250,20,5.57,0.44,12727.65,13503.06,775.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Denmark,2018,Exports & Imports,3493,2694,77.88,59.72,-5237749.23,3664516.01,8902265.24,1.33,0.75,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Dominican Republic,2018,Exports & Imports,595,164,13.27,3.64,-2817.91,138155.7,140973.6,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Algeria,2018,Exports & Imports,873,74,19.46,1.64,-2445411.42,450920.66,2896332.08,0.43,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,East Asia & Pacific,2018,Exports & Imports,4120,4036,91.86,89.47,-32459749.54,74805378.96,107265128.5,15.97,15.24,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Europe & Central Asia,2018,Exports & Imports,4430,4476,98.77,99.22,-139831760,278843895.8,418675655.8,62.33,56.81,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Ecuador,2018,Exports & Imports,638,133,14.23,2.95,-77280.22,126096.8,203377.02,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"Egypt, Arab Rep.",2018,Exports & Imports,1883,692,41.98,15.34,507631.06,1532782.96,1025151.9,0.15,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Eritrea,2018,Exports & Imports,107,4,2.39,0.09,5833.04,5873.01,39.96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Spain,2018,Exports & Imports,3938,3355,87.8,74.37,-7142726.27,13976374.31,21119100.58,3.14,2.85,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Estonia,2018,Exports & Imports,2688,832,59.93,18.44,67047.84,354603.77,287555.93,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Ethiopia(excludes Eritrea),2018,Exports & Imports,687,120,15.32,2.66,285568.32,364320.93,78752.61,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Finland,2018,Exports & Imports,3237,1672,72.17,37.06,-1350566.02,1943328.52,3293894.54,0.49,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Fiji,2018,Exports & Imports,314,58,7,1.29,9826.03,21689.82,11863.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Falkland Island,2018,Exports & Imports,961,28,21.43,0.62,64288.11,69742.52,5454.41,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,France,2018,Exports & Imports,4051,3835,90.32,85.01,-5772591.18,32081598.97,37854190.15,5.64,6.54,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Faeroe Islands,2018,Exports & Imports,334,39,7.45,0.86,-238821.78,40355.47,279177.25,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"Micronesia, Fed. Sts.",2018,Exports & Imports,8,6,0.18,0.13,-76.43,109.77,186.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Gabon,2018,Exports & Imports,398,32,8.87,0.71,36615.53,37804.83,1189.3,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Georgia,2018,Exports & Imports,861,105,19.2,2.33,65452.47,80943.01,15490.55,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Ghana,2018,Exports & Imports,1542,248,34.38,5.5,-65885.12,472279.93,538165.04,0.08,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Gibraltar,2018,Exports & Imports,1424,63,31.75,1.4,473145.42,483348.12,10202.7,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Guinea,2018,Exports & Imports,300,11,6.69,0.24,27276.7,28979.97,1703.27,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"Gambia, The",2018,Exports & Imports,459,21,10.23,0.47,33465.34,37207.92,3742.58,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Guinea-Bissau,2018,Exports & Imports,70,2,1.56,0.04,794.18,977.82,183.64,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Equatorial Guinea,2018,Exports & Imports,554,14,12.35,0.31,8942.95,35647.8,26704.85,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Greece,2018,Exports & Imports,3182,1388,70.95,30.77,365699.41,1579867.54,1214168.13,0.18,0.32,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Grenada,2018,Exports & Imports,401,22,8.94,0.49,17719.37,18189.3,469.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Greenland,2018,Exports & Imports,126,7,2.81,0.16,-1264.62,3019.46,4284.08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Guatemala,2018,Exports & Imports,435,129,9.7,2.86,-69509.5,44761.56,114271.06,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Guam,2018,Exports & Imports,155,14,3.46,0.31,4021.47,4207.38,185.91,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Guyana,2018,Exports & Imports,634,46,14.14,1.02,-1279.09,38329.67,39608.77,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"Hong Kong, China",2018,Exports & Imports,3016,2148,67.25,47.62,7867777.76,10323623.21,2455845.45,0.37,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Heard Island and McDonald Isla,2018,Exports & Imports,3,1,0.07,0.02,44.07,45.79,1.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Honduras,2018,Exports & Imports,229,93,5.11,2.06,-128743.27,15366.78,144110.05,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Croatia,2018,Exports & Imports,2433,767,54.25,17,131588.82,327029.54,195440.72,0.03,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Haiti,2018,Exports & Imports,150,25,3.34,0.55,6500.06,15369.6,8869.54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Hungary,2018,Exports & Imports,3129,1620,69.77,35.91,-1805110.13,1947333.23,3752443.36,0.56,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Indonesia,2018,Exports & Imports,1794,1204,40,26.69,-1073714.9,936118.18,2009833.08,0.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,India,2018,Exports & Imports,3011,3041,67.13,67.41,-3055804.21,6613178.75,9668982.96,1.44,1.35,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,British Indian Ocean Ter.,2018,Exports & Imports,2,1,0.04,0.02,8.46,12.86,4.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Ireland,2018,Exports & Imports,4194,3464,93.51,76.79,9956449.06,28284976.76,18328527.69,2.73,5.76,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"Iran, Islamic Rep.",2018,Exports & Imports,712,249,15.88,5.52,180120.02,220582.86,40462.84,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Iraq,2018,Exports & Imports,1018,35,22.7,0.78,471427.62,473780.77,2353.16,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Iceland,2018,Exports & Imports,2178,361,48.56,8,-164167.53,430066.09,594233.62,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Israel,2018,Exports & Imports,2367,1307,52.78,28.97,91630.14,1458180.17,1366550.04,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Italy,2018,Exports & Imports,3867,3685,86.22,81.69,-12760550.61,13966538.95,26727089.56,3.98,2.85,,,,,,,,,,,,,,,,,,,,,,,,,
