Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Switzerland,Faeroe Islands,2018,Exports & Imports,56,22,1.3,0.49,376.52,1144.2,767.68,0,0,0.56,0.07,40,0,67.5,0,32.5,9.64,0,0,8.68,754.36,2.54,0.21,40,0,25,0,75,14.69,0,0,39.12,723.93,1
Switzerland,Gabon,2018,Exports & Imports,146,35,3.38,0.78,1381.84,2505.59,1123.75,0,0,2.63,0.02,78,0,55.13,0,44.87,248.2,0,0,1.06,1107.04,6.56,1.67,78,0,10.26,0,89.74,248.76,0,0,477.91,630.19,1
Switzerland,United Kingdom,2018,Exports & Imports,3018,3743,69.83,82.9,-15908764.67,10640631.7,26549396.37,9.53,3.43,5.31,0.14,6732,0,79.4,0.03,20.57,3000,0,0.34,113365.75,26281535.65,9.69,0.52,6732,0,18.12,0.04,81.83,3000,0,2247.57,6440569.53,19954331.86,1
Switzerland,Georgia,2018,Exports & Imports,614,281,14.21,6.22,-13197.72,58448.01,71645.73,0.03,0.02,3.48,0.44,545,0,55.78,0,44.22,248.2,0,0,3193.91,67795.24,18.78,0.89,545,0,12.11,0,87.89,3000,0,0,3819.58,67169.57,1
Switzerland,Ghana,2018,Exports & Imports,419,202,9.69,4.47,-1683147.68,28666.11,1711813.79,0.61,0.01,10.22,0,671,0,43.37,0,56.63,968.05,0,0,217.75,1711556.97,14.1,0.02,671,0,12.67,0,87.33,968.05,0,0,12307.52,1699467.2,1
Switzerland,Guinea,2018,Exports & Imports,209,19,4.84,0.42,-23481.4,4243.89,27725.29,0.01,0,0,0,62,0,100,0,0,0,0,0,0,27725.29,20.19,0.08,62,0,12.9,0,87.1,248.76,0,0,75.49,27649.8,2
Switzerland,"Gambia, The",2018,Exports & Imports,143,8,3.31,0.18,2780.61,2791.18,10.58,0,0,0,0,27,0,100,0,0,0,0,0,0,10.58,2.26,1.99,27,0,22.22,0,77.78,31.45,0,0,4.33,6.24,2
Switzerland,Greece,2018,Exports & Imports,1522,1266,35.22,28.04,647145.86,837364.86,190219,0.07,0.27,5.64,3.68,2418,0,75.52,0,24.48,3000,0,0,32114.18,156830.41,11.27,11.36,2418,0,16.83,0.04,83.13,3000,0,0.67,123759.5,65185.1,1
Switzerland,Grenada,2018,Exports & Imports,23,6,0.53,0.13,169.56,289.91,120.35,0,0,1.16,0.11,6,0,66.67,0,33.33,4.55,0,0,3.29,117.06,2.63,0.22,6,0,50,0,50,9.1,0,0,3.9,116.45,1
Switzerland,Greenland,2018,Exports & Imports,17,14,0.39,0.31,-326.15,161.41,487.56,0,0,0.62,0.09,21,0,52.38,0,47.62,2.25,0,0,50.83,436.73,0.62,0.09,21,0,52.38,0,47.62,2.25,0,0,50.83,436.73,
Switzerland,Guatemala,2018,Exports & Imports,483,197,11.18,4.36,-17862.5,33292.22,51154.72,0.02,0.01,5.52,1.07,398,0,50,0,50,968.05,0,0,2448.77,48704.37,9.97,1.5,398,0,12.06,0,87.94,968.05,0,0,4704.79,46448.35,1
Switzerland,Guam,2018,Exports & Imports,115,11,2.66,0.24,13946.16,14131.39,185.23,0,0,2.66,1.87,14,0,0,0,100,6.36,0.05,0,185.23,0,2.66,1.87,14,0,0,0,100,6.36,0.05,0,185.23,0,
Switzerland,Guyana,2018,Exports & Imports,75,8,1.74,0.18,-30096.85,1473.08,31569.94,0.01,0,21.01,0,16,0,50,0,50,217.94,0,0,0.24,31569.69,25.11,0.01,16,0,18.75,0,81.25,217.94,0,0,40.77,31529.16,1
Switzerland,"Hong Kong, China",2018,Exports & Imports,1993,2207,46.11,48.88,12107053.36,16024436.77,3917383.41,1.41,5.16,1.61,0.01,3484,0,93.92,0,6.08,3000,0,0,1805.71,3914512.34,7.12,0.61,3484,0,15.47,0.03,84.5,3000,0,3790.74,1697320.05,2218998.01,1
