Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Hungary,Cayman Islands,2018,Exports & Imports,9,4,0.22,0.09,248.82,387.24,138.41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Cyprus,2018,Exports & Imports,564,247,14.08,5.67,-37634.9,53189.28,90824.18,0.08,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Czech Republic,2018,Exports & Imports,2473,2918,61.73,66.93,-423608.75,5523511.57,5947120.32,5.07,4.46,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Germany,2018,Exports & Imports,2782,3976,69.45,91.19,3345041.27,33803393.82,30458352.55,25.95,27.27,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Dominica,2018,Exports & Imports,36,2,0.9,0.05,131.68,140.15,8.47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Denmark,2018,Exports & Imports,1149,1365,28.68,31.31,139574.13,892547.72,752973.59,0.64,0.72,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Dominican Republic,2018,Exports & Imports,153,10,3.82,0.23,5847.24,5880.5,33.26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Algeria,2018,Exports & Imports,214,10,5.34,0.23,49180.6,49219.62,39.02,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,East Asia & Pacific,2018,Exports & Imports,1936,3129,48.33,71.77,-8172418.57,5129611.53,13302030.1,11.33,4.14,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Europe & Central Asia,2018,Exports & Imports,3954,4316,98.7,98.99,11756616.06,110917630.9,99161014.79,84.48,89.48,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Ecuador,2018,Exports & Imports,134,31,3.35,0.71,32961.53,33700.63,739.1,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,"Egypt, Arab Rep.",2018,Exports & Imports,440,198,10.98,4.54,-14713.5,125742.91,140456.41,0.12,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Spain,2018,Exports & Imports,1545,2389,38.57,54.79,1502347.75,3436305.25,1933957.5,1.65,2.77,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Estonia,2018,Exports & Imports,970,334,24.21,7.66,80279.15,130608.96,50329.81,0.04,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
